units,context,element,taxonid,symmetry,taxongroup,elementtype,variablename,ecologicalgroup,samples,sites
NISP,NA,pollen,43419,NA,Vascular plants,pollen,Justicia-type odora,TRSH,24,7
NISP,NA,pollen,43420,NA,Vascular plants,pollen,Justicia anselliana-type,UPHE,8,4
NISP,NA,pollen,43421,NA,Vascular plants,pollen,Oldfieldia-type,TRSH,3,2
NISP,NA,pollen,43422,NA,Vascular plants,pollen,Podostemaceae undiff.,AQVP,3,2
NISP,NA,pollen,43423,NA,Vascular plants,pollen,Pterocarpus-type,TRSH,1,1
NISP,NA,pollen,43424,NA,Vascular plants,pollen,Pterocarpus-type lucens,TRSH,8,3
NISP,NA,pollen,43425,NA,Vascular plants,pollen,Pterolobium stellatum,TRSH,7,3
NISP,NA,pollen,43426,NA,Vascular plants,pollen,Trichoscypha-type arborea,TRSH,1,1
NISP,NA,pollen,43427,NA,Vascular plants,pollen,Vangueria-type madagascariensis,TRSH,8,2
NISP,NA,pollen,43428,NA,Vascular plants,pollen,Julbernardia type 1,TRSH,67,3
NISP,NA,pollen,43438,NA,Vascular plants,pollen,Julbernardia type 2,TRSH,57,3
NISP,NA,pollen,43439,NA,Vascular plants,pollen,Flabellariopsis-type,TRSH,12,3
NISP,NA,pollen,43440,NA,Vascular plants,pollen,Ranalisma humile,AQVP,5,3
NISP,NA,pollen,43441,NA,Vascular plants,pollen,Euphorbia-type umbellata,TRSH,5,3
NISP,NA,pollen,43442,NA,Vascular plants,pollen,Lantana-type viburnoides,TRSH,3,3
NISP,NA,pollen,43443,NA,Vascular plants,pollen,Phyllanthus-type reticulatus,TRSH,12,3
NISP,NA,pollen,43444,NA,Vascular plants,pollen,Tacazzea-type apiculata,UPHE,53,6
NISP,NA,pollen,43446,NA,Vascular plants,pollen,Zanha-type golungensis,TRSH,1,1
NISP,NA,pollen,43450,NA,Vascular plants,pollen,Uapaca bojeri-type,TRSH,1,1
NISP,NA,pollen,43517,NA,Vascular plants,pollen,Arnebia hispidissima-type,UPHE,3,2
NISP,NA,pollen,43525,NA,Vascular plants,pollen,Dipterygium glaucum-type,UPHE,22,1
NISP,NA,pollen,43527,NA,Vascular plants,pollen,Aniseia-type martinicensis,UPHE,2,1
NISP,NA,pollen,43529,NA,Vascular plants,pollen,Aidia-type micrantha,TRSH,4,2
NISP,NA,pollen,43530,NA,Vascular plants,pollen,Margaritaria-type discoidea,TRSH,53,2
NISP,NA,pollen,43534,NA,Vascular plants,pollen,Coptosperma-type graveolens,TRSH,12,1
NISP,NA,pollen,43536,NA,Vascular plants,pollen,Laportea-type aestuans,UPHE,25,2
NISP,NA,pollen,43538,NA,Vascular plants,pollen,Pilea-type bambuseti,UPHE,20,3
NISP,NA,pollen,43540,NA,Vascular plants,pollen,Justicia-type anselliana,UPHE,44,5
NISP,NA,pollen,43541,NA,Vascular plants,pollen,Chamaecrista-type mimosoides,UPHE,1,1
NISP,NA,pollen,43542,NA,Vascular plants,pollen,Cerastium-type octandrum,UPHE,4,2
NISP,NA,pollen,43543,NA,Vascular plants,pollen,Silene-type burchellii,UPHE,3,2
NISP,NA,pollen,43549,NA,Vascular plants,pollen,Jacquemontia-type,UPHE,1,1
NISP,NA,pollen,43554,NA,Vascular plants,pollen,Lindernia-type,UPHE,2,1
NISP,NA,pollen,43556,NA,Vascular plants,pollen,Tetraena simplex-type,TRSH,16,2
NISP,NA,pollen,43577,NA,Vascular plants,pollen,Cyathula-type orthacantha,UPHE,69,5
NISP,NA,pollen,43578,NA,Vascular plants,pollen,Combretum-type molle,TRSH,73,6
NISP,NA,pollen,43579,NA,Vascular plants,pollen,Flueggea-type,TRSH,6,1
NISP,NA,pollen,43580,NA,Vascular plants,pollen,Flueggea-type virosa,TRSH,21,2
NISP,NA,pollen,43581,NA,Vascular plants,pollen,Swertia-type kilimandscharica,TRSH,15,2
NISP,NA,pollen,43582,NA,Vascular plants,pollen,Commelina-type forsskaolii,UPHE,10,1
NISP,NA,pollen,43583,NA,Vascular plants,pollen,Ephedra fragilis-type (smooth),TRSH,5,1
NISP,NA,pollen,43585,NA,Vascular plants,pollen,Acacia mellifera (smooth),TRSH,18,1
NISP,NA,pollen,43590,NA,Vascular plants,pollen,Hugonia-type platysepala,TRSH,2,1
NISP,NA,pollen,43591,NA,Vascular plants,pollen,Psydrax-type subcordata ,TRSH,4,2
NISP,NA,pollen,43594,NA,Vascular plants,pollen,Cissus-type quadrangularis,TRSH,30,5
NISP,NA,pollen,43595,NA,Vascular plants,pollen,Crudia-type gabonensis,TRSH,97,2
NISP,NA,pollen,43596,NA,Vascular plants,pollen,Hymenostegia-type pellegrini,TRSH,50,1
NISP,NA,pollen,43597,NA,Vascular plants,pollen,Dichondra-type micrantha,UPHE,1,1
NISP,NA,pollen,43598,NA,Vascular plants,pollen,Podocarpus latifolius,TRSH,50,4
NISP,NA,pollen,43599,NA,Vascular plants,pollen,Martretia,TRSH,85,3
NISP,NA,pollen,43601,NA,Vascular plants,pollen,Ehretia cymosa,TRSH,51,1
NISP,NA,pollen,43602,NA,Vascular plants,pollen,Gilbertiodendron-type mayombense,TRSH,14,1
NISP,NA,pollen,43603,NA,Vascular plants,pollen,Julbernardia seretii-type,TRSH,15,1
NISP,NA,pollen,43605,NA,Vascular plants,pollen,Scorodophloeus zenkeri-type,TRSH,23,1
NISP,NA,pollen,43606,NA,Vascular plants,pollen,Uapaca guineensis-type,TRSH,17,1
NISP,NA,pollen,43607,NA,Vascular plants,pollen,Calpocalyx-type klainei,TRSH,53,1
NISP,NA,pollen,43608,NA,Vascular plants,pollen,Myrianthus-type arboreus,TRSH,12,1
NISP,NA,pollen,43609,NA,Vascular plants,pollen,Raphia-type,PALM,71,2
NISP,NA,pollen,43610,NA,Vascular plants,pollen,Pterocarpus-type angolensis,TRSH,30,1
NISP,NA,pollen,43611,NA,Vascular plants,pollen,Mitragyna-type stipulosa,TRSH,12,1
NISP,NA,pollen,43612,NA,Vascular plants,pollen,Irvingia-type gabonensis,TRSH,53,2
NISP,NA,pollen,43613,NA,Vascular plants,pollen,Phyllanthus muellerianus-type,TRSH,20,1
NISP,NA,pollen,43615,NA,Vascular plants,pollen,Hua gabonii,TRSH,1,1
NISP,NA,pollen,43616,NA,Vascular plants,pollen,Martretia quadricornis,TRSH,21,2
NISP,NA,pollen,43623,NA,Vascular plants,pollen,Blighia-type unijugata,TRSH,9,3
NISP,NA,pollen,43624,NA,Vascular plants,pollen,Ekebergia-type capensis,TRSH,2,1
NISP,NA,pollen,43625,NA,Vascular plants,pollen,Kohautia-type,UPHE,1,1
NISP,NA,pollen,43626,NA,Vascular plants,pollen,Kohautia-type caespitosa,UPHE,18,3
NISP,NA,pollen,43627,NA,Vascular plants,pollen,Psydrax-type schimperiana,TRSH,15,3
NISP,NA,pollen,43628,NA,Vascular plants,pollen,Pupalia-type lappacea,UPHE,5,3
NISP,NA,pollen,43630,NA,Vascular plants,pollen,Solanecio-type mannii,TRSH,1,1
NISP,NA,pollen,43634,NA,Vascular plants,pollen,Suaeda-type monoica,TRSH,166,4
NISP,NA,pollen,43635,NA,Vascular plants,pollen,Tarchonanthus-type camphoratus,TRSH,1,1
NISP,NA,pollen,43637,NA,Vascular plants,pollen,Trichocladus ellipticus-type,TRSH,12,1
NISP,NA,pollen,43638,NA,Vascular plants,pollen,Vepris-type dainellii,TRSH,16,3
NISP,NA,pollen,43640,NA,Vascular plants,pollen,Vepris-type nobilis,TRSH,2,1
NISP,NA,pollen,43652,NA,Vascular plants,pollen,Newtonia-type,TRSH,12,1
NISP,NA,pollen,43653,NA,Vascular plants,pollen,Croton/Neoboutonia,TRSH,42,4
NISP,NA,pollen,43654,NA,Vascular plants,pollen,Musanga/Myrianthus,TRSH,19,3
NISP,NA,pollen,43655,NA,Vascular plants,pollen,Justicia (triporate),UPHE,7,1
NISP,NA,pollen,43656,NA,Vascular plants,pollen,Faurea/Allophylus,TRSH,155,6
NISP,NA,pollen,43657,NA,Vascular plants,pollen,Cussonia/Schefflera,TRSH,48,4
NISP,NA,pollen,43660,NA,Vascular plants,pollen,Volkensinia prostrata,UPHE,14,1
NISP,NA,pollen,43665,NA,Vascular plants,pollen,Nuxia floribunda,TRSH,4,2
NISP,NA,pollen,43667,NA,Vascular plants,pollen,Sparrmannia,UPHE,6,1
NISP,NA,pollen,43668,NA,Vascular plants,pollen,Spathodea,TRSH,6,1
NISP,NA,pollen,43669,NA,Vascular plants,pollen,Staurogyne,UPHE,21,1
NISP,NA,pollen,43670,NA,Vascular plants,pollen,Newtonia,VACR,30,6
NISP,NA,pollen,43673,NA,Vascular plants,pollen,Cissampelos mucronata-type,TRSH,60,3
NISP,NA,pollen,43674,NA,Vascular plants,pollen,Barbeyaceae,TRSH,1,1
NISP,NA,pollen,43676,NA,Vascular plants,pollen,Barbeya oleoides,TRSH,1,1
NISP,NA,pollen,43678,NA,Vascular plants,pollen,Pappea-type capensis,TRSH,3,3
NISP,NA,pollen,43736,NA,Vascular plants,pollen,Zostera,AQVP,1,1
NISP,NA,pollen,43854,NA,Vascular plants,pollen,Asteraceae (fenestrate),UPHE,17,1
NISP,NA,pollen,43886,NA,Vascular plants,pollen,Dichapetalum,TRSH,1,1
NISP,NA,pollen,43933,NA,Vascular plants,pollen,Maesopsis-type,TRSH,9,1
NISP,NA,pollen,43934,NA,Vascular plants,pollen,Olea welwitschii,TRSH,26,1
NISP,NA,pollen,43996,NA,Vascular plants,pollen,Erythroxylum-type,TRSH,2,1
NISP,NA,pollen,44032,NA,Vascular plants,pollen,Quercus canariensis/Q. pyrenaica,TRSH,206,3
NISP,NA,pollen,44058,NA,Vascular plants,pollen,Sideritis-type,UPHE,1,1
NISP,NA,pollen,44060,NA,Vascular plants,pollen,Polygonum serrulatoides-type,UPHE,1,1
NISP,NA,pollen,44063,NA,Vascular plants,pollen,Anthyllis rupestris,UPHE,2,1
NISP,NA,pollen,44339,NA,Vascular plants,pollen,Tarchonanthus camphoratus,TRSH,65,1
NISP,NA,pollen,44474,NA,Vascular plants,pollen,Bruguiera,MANG,17,1
NISP,NA,pollen,44530,NA,Vascular plants,pollen,Tulbaghia-type,UPHE,76,3
NISP,NA,pollen,44745,NA,Vascular plants,pollen,Amanoa-type,TRSH,28,2
NISP,NA,pollen,44753,NA,Vascular plants,pollen,Antiaris-type toxicaria,TRSH,2,1
NISP,NA,pollen,44756,NA,Vascular plants,pollen,Cnestis ferruginea-type,TRSH,4,2
NISP,NA,pollen,44758,NA,Vascular plants,pollen,Cocos nucifera-type,PALM,1,1
NISP,NA,pollen,44760,NA,Vascular plants,pollen,Cryptosepalum-type,TRSH,1,1
NISP,NA,pollen,44764,NA,Vascular plants,pollen,Cylicodiscus,TRSH,6,2
NISP,NA,pollen,44864,NA,Vascular plants,pollen,Saba comorensis ,TRSH,1,1
NISP,NA,pollen,44865,NA,Vascular plants,pollen,Mimosa-type pigra,TRSH,7,2
NISP,NA,pollen,44866,NA,Vascular plants,pollen,Desmodium-type repandum,UPHE,1,1
NISP,NA,pollen,44867,NA,Vascular plants,pollen,Dichostemma glaucescens-type,TRSH,3,1
NISP,NA,pollen,44868,NA,Vascular plants,pollen,Distemonanthus benthamianus-type,TRSH,1,1
NISP,NA,pollen,44869,NA,Vascular plants,pollen,Entada gigas,TRSH,3,1
NISP,NA,pollen,44870,NA,Vascular plants,pollen,Erythrophleum-type,TRSH,1,1
NISP,NA,pollen,44871,NA,Vascular plants,pollen,Funtumia,UPHE,11,2
NISP,NA,pollen,44872,NA,Vascular plants,pollen,Heisteria-type,UPHE,3,2
NISP,NA,pollen,44873,NA,Vascular plants,pollen,Hevea brasiliensis,TRSH,9,2
NISP,NA,pollen,44874,NA,Vascular plants,pollen,Hugonia,TRSH,14,2
NISP,NA,pollen,44875,NA,Vascular plants,pollen,Leptonychia,UPHE,3,2
NISP,NA,pollen,44876,NA,Vascular plants,pollen,Limoniastrum,UPHE,1,1
NISP,NA,pollen,44877,NA,Vascular plants,pollen,Loesenera-type,TRSH,45,2
NISP,NA,pollen,44878,NA,Vascular plants,pollen,Morinda lucida,TRSH,1,1
NISP,NA,pollen,44879,NA,Vascular plants,pollen,Mussaenda-type,TRSH,3,2
NISP,NA,pollen,44880,NA,Vascular plants,pollen,Octolobus,TRSH,1,1
NISP,NA,pollen,44881,NA,Vascular plants,pollen,Oricia,TRSH,4,1
NISP,NA,pollen,44882,NA,Vascular plants,pollen,Oxystigma,TRSH,1,1
NISP,NA,pollen,44883,NA,Vascular plants,pollen,Pandanus-type,TRSH,12,2
NISP,NA,pollen,44884,NA,Vascular plants,pollen,Picralima-type,UPHE,1,1
NISP,NA,pollen,44885,NA,Vascular plants,pollen,Pleiocarpa,UPHE,1,1
NISP,NA,pollen,44886,NA,Vascular plants,pollen,Pleurostylia,TRSH,1,1
NISP,NA,pollen,44887,NA,Vascular plants,pollen,Raphiostylis,TRSH,5,3
NISP,NA,pollen,44888,NA,Vascular plants,pollen,Searsia longipes,TRSH,5,1
NISP,NA,pollen,44889,NA,Vascular plants,pollen,Ricinus communis-type,UPHE,1,1
NISP,NA,pollen,44890,NA,Vascular plants,pollen,Hyperacanthus,TRSH,2,1
NISP,NA,pollen,44891,NA,Vascular plants,pollen,Rytigynia,TRSH,4,2
NISP,NA,pollen,44892,NA,Vascular plants,pollen,Sacoglottis gabonensis,TRSH,18,2
NISP,NA,pollen,44893,NA,Vascular plants,pollen,Salacia-type,TRSH,25,2
NISP,NA,pollen,44894,NA,Vascular plants,pollen,Santiria trimera,TRSH,28,2
NISP,NA,pollen,44895,NA,Vascular plants,pollen,Stachyothyrsus,TRSH,46,2
NISP,NA,pollen,44896,NA,Vascular plants,pollen,Strombosia-type,TRSH,33,3
NISP,NA,pollen,44897,NA,Vascular plants,pollen,Uapaca staudtii,TRSH,50,2
NISP,NA,pollen,44945,NA,Vascular plants,pollen,Crassula granvikii-type,UPHE,32,9
NISP,NA,pollen,44946,NA,Vascular plants,pollen,Celastrus-type,TRSH,2,1
NISP,NA,pollen,44947,NA,Vascular plants,pollen,Burnatia enneandra,AQVP,18,2
NISP,NA,pollen,44948,NA,Vascular plants,pollen,Cistanche,UPHE,3,1
NISP,NA,pollen,44950,NA,Vascular plants,pollen,Lamiaceae (type 6),UPHE,1,1
NISP,NA,pollen,44959,NA,Vascular plants,pollen,Brillantaisia,UPHE,1,1
NISP,NA,pollen,44975,NA,Vascular plants,pollen,Annona senegalensis-type,TRSH,1,1
NISP,NA,pollen,44976,NA,Vascular plants,pollen,Brachystephanus,UPHE,1,1
NISP,NA,pollen,45025,NA,Vascular plants,pollen,Myrothamnus,TRSH,29,1
NISP,NA,pollen,45153,NA,Vascular plants,pollen,Phyla nodiflora,UPHE,1,1
NISP,NA,pollen,45160,NA,Vascular plants,pollen,Leucocoryne,UPHE,20,1
NISP,NA,pollen,45176,NA,Vascular plants,pollen,Balanophora,UPHE,1,1
NISP,NA,pollen,45191,NA,Vascular plants,pollen,Hydrocotyle ranunculoides,AQVP,41,2
NISP,NA,pollen,45292,NA,Vascular plants,pollen,Psoralea,UPHE,40,3
NISP,NA,pollen,45298,NA,Vascular plants,pollen,Coccinia-type grandis,UPHE,4,2
NISP,NA,pollen,45299,NA,Vascular plants,pollen,Corchorus-type fascicularis,UPHE,12,1
NISP,NA,pollen,45301,NA,Vascular plants,pollen,Grewia-type tenax,TRSH,21,2
NISP,NA,pollen,45302,NA,Vascular plants,pollen,Piliostigma thonningii,TRSH,2,1
NISP,NA,pollen,45307,NA,Vascular plants,pollen,Lawsonia-type inermis,TRSH,1,1
NISP,NA,pollen,45310,NA,Vascular plants,pollen,Carissa-type spinarum,TRSH,14,1
NISP,NA,pollen,45311,NA,Vascular plants,pollen,Celosia-type argentea,UPHE,6,2
NISP,NA,pollen,45312,NA,Vascular plants,pollen,Hibiscus-type micranthus,TRSH,3,1
NISP,NA,pollen,45325,NA,Vascular plants,pollen,Aizoaceae (large),UPHE,3,1
NISP,NA,pollen,45326,NA,Vascular plants,pollen,Aizoaceae (small),UPHE,1,1
NISP,NA,pollen,45328,NA,Vascular plants,pollen,Josephinia,UPHE,1,1
NISP,NA,pollen,45329,NA,Vascular plants,pollen,Kleinia,UPHE,2,1
NISP,NA,pollen,45401,NA,Vascular plants,pollen,Cleome-type gynandra,UPHE,11,3
NISP,NA,pollen,45403,NA,Vascular plants,pollen,Gymnosporia-type senegalensis,TRSH,12,2
NISP,NA,pollen,45463,NA,Vascular plants,pollen,Alstonia boonei,TRSH,19,2
NISP,NA,pollen,45464,NA,Vascular plants,pollen,Calpocalyx-type letestui,TRSH,36,2
NISP,NA,pollen,45465,NA,Vascular plants,pollen,Drymaria cordata,UPHE,4,1
NISP,NA,pollen,45466,NA,Vascular plants,pollen,Eriocoelum macrocarpum-type,TRSH,27,1
NISP,NA,pollen,45467,NA,Vascular plants,pollen,Guibourtia-type demeusei,TRSH,57,1
NISP,NA,pollen,45468,NA,Vascular plants,pollen,Hymenocardia-type ulmoides,TRSH,6,1
NISP,NA,pollen,45469,NA,Vascular plants,pollen,Lecaniodiscus-type cupanioides,TRSH,43,1
NISP,NA,pollen,45470,NA,Vascular plants,pollen,Mesanthemum-type,AQVP,1,1
NISP,NA,pollen,45471,NA,Vascular plants,pollen,Pausinystalia-type macroceras,TRSH,116,2
NISP,NA,pollen,45472,NA,Vascular plants,pollen,Pterodiscus,UPHE,2,1
NISP,NA,pollen,45483,NA,Vascular plants,pollen,Tacca,UPHE,1,1
NISP,NA,pollen,45493,NA,Vascular plants,pollen,Xylocarpus,TRSH,18,1
NISP,NA,pollen,45521,NA,Vascular plants,pollen,Spermacoce chaetocephala,UPHE,6,1
NISP,NA,pollen,45522,NA,Vascular plants,pollen,Trilepisium madagascariense,TRSH,42,4
NISP,NA,pollen,45523,NA,Vascular plants,pollen,Calamus deerratus,PALM,36,2
NISP,NA,pollen,45525,NA,Vascular plants,pollen,Sieruela rutidosperma-type,UPHE,5,1
NISP,NA,pollen,45526,NA,Vascular plants,pollen,Corchorus olitorius,UPHE,1,1
NISP,NA,pollen,45527,NA,Vascular plants,pollen,Mitragyna ledermannii,TRSH,11,1
NISP,NA,pollen,45528,NA,Vascular plants,pollen,Nauclea latifolia,TRSH,6,1
NISP,NA,pollen,45529,NA,Vascular plants,pollen,Pandanus candelabrum,TRSH,12,2
NISP,NA,pollen,45531,NA,Vascular plants,pollen,Podococcus barteri,PALM,8,1
NISP,NA,pollen,45532,NA,Vascular plants,pollen,Pycnanthus angolensis,TRSH,36,2
NISP,NA,pollen,45533,NA,Vascular plants,pollen,Raphia vinifera,PALM,10,1
NISP,NA,pollen,45534,NA,Vascular plants,pollen,Syzygium guineense,TRSH,16,3
NISP,NA,pollen,45535,NA,Vascular plants,pollen,Uapaca heudelotii,TRSH,17,2
NISP,NA,pollen,45536,NA,Vascular plants,pollen,Uapaca mole-type,TRSH,9,1
NISP,NA,pollen,45537,NA,Vascular plants,pollen,Lonchocarpus sericeus,TRSH,17,1
NISP,NA,pollen,45675,NA,Vascular plants,pollen,Afrosersalisia,TRSH,3,1
NISP,NA,pollen,45676,NA,Vascular plants,pollen,Maesopsis,TRSH,3,1
NISP,NA,pollen,45677,NA,Vascular plants,pollen,Platycelyphium,TRSH,3,1
NISP,NA,pollen,45751,NA,Vascular plants,pollen,Aningeria-type,TRSH,5,2
NISP,NA,pollen,45761,NA,Vascular plants,pollen,Sideroxylon-type oxyacanthum,TRSH,4,2
NISP,NA,pollen,45762,NA,Vascular plants,pollen,Cocculus-type,UPHE,2,2
NISP,NA,pollen,45763,NA,Vascular plants,pollen,Cocculus-type hirsutus,UPHE,1,1
NISP,NA,pollen,45766,NA,Vascular plants,pollen,Salvadora-type persica,TRSH,69,2
NISP,NA,pollen,45767,NA,Vascular plants,pollen,Astropanax myrianthus,TRSH,6,2
NISP,NA,pollen,45768,NA,Vascular plants,pollen,Tragia-type,UPHE,1,1
NISP,NA,pollen,45769,NA,Vascular plants,pollen,Tragia-type hildebrandtii,UPHE,1,1
NISP,NA,pollen,45770,NA,Vascular plants,pollen,Plicosephalus-type,TRSH,1,1
NISP,NA,pollen,45801,NA,Vascular plants,pollen,cf. Albizia,TRSH,1,1
NISP,NA,pollen,45802,NA,Vascular plants,pollen,Juniperus cf. J. procera,TRSH,65,1
NISP,NA,pollen,45803,NA,Vascular plants,pollen,Cupressus lusitanica,TRSH,17,1
NISP,NA,pollen,45804,NA,Vascular plants,pollen,Dodonaea viscosa var. angustifolia,TRSH,58,1
NISP,NA,pollen,45805,NA,Vascular plants,pollen,Nymphaea nouchali,AQVP,62,1
NISP,NA,pollen,45806,NA,Vascular plants,pollen,Faboideae cf. Aeschynomene,UPHE,9,1
NISP,NA,pollen,45807,NA,Vascular plants,pollen,Faboideae cf. Crotalaria,UPHE,18,1
NISP,NA,pollen,45808,NA,Vascular plants,pollen,Pedaliaceae cf. Sesamum,UPHE,1,1
NISP,NA,pollen,45809,NA,Vascular plants,pollen,Polygonum cf. Persicaria senegalensis,UPHE,27,2
NISP,NA,pollen,45810,NA,Vascular plants,pollen,Scrophulariaceae (tricolpate),UPHE,18,1
NISP,NA,pollen,45811,NA,Vascular plants,pollen,Vatovaea,UPHE,2,1
NISP,NA,pollen,45816,NA,Vascular plants,pollen,cf. Balanites,TRSH,2,1
NISP,NA,pollen,45822,NA,Vascular plants,pollen,Aporrhiza-type,TRSH,2,1
NISP,NA,pollen,45823,NA,Vascular plants,pollen,Coula edulis,TRSH,15,1
NISP,NA,pollen,45824,NA,Vascular plants,pollen,Eriocoelum-type,TRSH,1,1
NISP,NA,pollen,45826,NA,Vascular plants,pollen,Jatropha-type,TRSH,5,2
NISP,NA,pollen,45827,NA,Vascular plants,pollen,Leonardoxa-type,TRSH,5,1
NISP,NA,pollen,45828,NA,Vascular plants,pollen,Milleria-type,UPHE,1,1
NISP,NA,pollen,45829,NA,Vascular plants,pollen,Oncoba-type,TRSH,1,1
NISP,NA,pollen,45830,NA,Vascular plants,pollen,Penianthus-type,UPHE,4,1
NISP,NA,pollen,45831,NA,Vascular plants,pollen,Piptadeniastrum africanum,TRSH,7,1
NISP,NA,pollen,45832,NA,Vascular plants,pollen,Protomegabaria-type,UPHE,1,1
NISP,NA,pollen,45833,NA,Vascular plants,pollen,Rhus longipes,TRSH,11,1
NISP,NA,pollen,45836,NA,Vascular plants,pollen,Trichocladus-type,TRSH,2,1
NISP,NA,pollen,45837,NA,Vascular plants,pollen,Voacanga,UPHE,1,1
NISP,NA,pollen,45839,NA,Vascular plants,pollen,Ochthocosmus,TRSH,6,1
NISP,NA,pollen,45842,NA,Vascular plants,pollen,Angelium,UPHE,7,1
NISP,NA,pollen,45891,NA,Vascular plants,pollen,Pentabrachion,UPHE,11,1
NISP,NA,pollen,45933,NA,Vascular plants,pollen,Adenium-type obesum,TRSH,14,2
NISP,NA,pollen,45934,NA,Vascular plants,pollen,Balanites rotundifolia-type,TRSH,12,1
NISP,NA,pollen,45935,NA,Vascular plants,pollen,Juniperus procera-type,TRSH,138,1
NISP,NA,pollen,45937,NA,Vascular plants,pollen,Dipsacus-type narcisseanus,UPHE,14,1
NISP,NA,pollen,45938,NA,Vascular plants,pollen,Phyllanthus-type amarus,UPHE,19,2
NISP,NA,pollen,45939,NA,Vascular plants,pollen,Caucanthus-type,TRSH,14,3
NISP,NA,pollen,45940,NA,Vascular plants,pollen,Dorstenia foetida-type,UPHE,13,1
NISP,NA,pollen,45941,NA,Vascular plants,pollen,Ranunculus stagnalis-type,UPHE,13,1
NISP,NA,pollen,45942,NA,Vascular plants,pollen,Rosa abyssinica-type,TRSH,13,1
NISP,NA,pollen,45943,NA,Vascular plants,pollen,Galiniera-type saxifraga,TRSH,13,1
NISP,NA,pollen,45944,NA,Vascular plants,pollen,Vahlia somalensis-type,UPHE,19,1
NISP,NA,pollen,45948,NA,Vascular plants,pollen,Allophylus abyssinicus-type,TRSH,1,1
NISP,NA,pollen,45949,NA,Vascular plants,pollen,Crateva-type adansonii,TRSH,1,1
NISP,NA,pollen,45950,NA,Vascular plants,pollen,Elaeophorbia-type drupifera,UPHE,9,1
NISP,NA,pollen,45951,NA,Vascular plants,pollen,Indigofera-type schimperi,TRSH,5,1
NISP,NA,pollen,45952,NA,Vascular plants,pollen,Jasminum grandiflorum subsp. floribundum-type,UPHE,1,1
NISP,NA,pollen,45954,NA,Vascular plants,pollen,Phyllanthus engleri-type,UPHE,4,1
NISP,NA,pollen,45955,NA,Vascular plants,pollen,Psilotrichum elliotii-type,UPHE,1,1
NISP,NA,pollen,45956,NA,Vascular plants,pollen,Rhynchosia-type malacophylla,UPHE,1,1
NISP,NA,pollen,45957,NA,Vascular plants,pollen,Rubia-type cordifolia,UPHE,2,1
NISP,NA,pollen,45959,NA,Vascular plants,pollen,Tephrosia-type,UPHE,1,1
NISP,NA,pollen,45960,NA,Vascular plants,pollen,Tephrosia-type uniflora,UPHE,1,1
NISP,NA,pollen,45961,NA,Vascular plants,pollen,Trifolium-type acaule,UPHE,2,2
NISP,NA,pollen,45963,NA,Vascular plants,pollen,Acacia (group II),TRSH,8,2
NISP,NA,pollen,45965,NA,Vascular plants,pollen,Lychnophora,UPHE,3,1
NISP,NA,pollen,45966,NA,Vascular plants,pollen,Alisma-type plantago-aquatica,AQVP,2,1
NISP,NA,pollen,45967,NA,Vascular plants,pollen,Astropanax abyssinicus,TRSH,8,2
NISP,NA,pollen,45969,NA,Vascular plants,pollen,Combretum-type aculeatum,TRSH,12,1
NISP,NA,pollen,45970,NA,Vascular plants,pollen,Juniperus excelsa,TRSH,26,1
NISP,NA,pollen,45971,NA,Vascular plants,pollen,Dichrostachys-type,TRSH,1,1
NISP,NA,pollen,45972,NA,Vascular plants,pollen,Olea hochstetteri-type,TRSH,29,2
NISP,NA,pollen,45980,NA,Vascular plants,pollen,Corbichonia-type decumbens,UPHE,1,1
NISP,NA,pollen,45981,NA,Vascular plants,pollen,Trichodesma zeylanicum-type,UPHE,1,1
NISP,NA,pollen,46016,NA,Vascular plants,pollen,Alchornea cordifolia,TRSH,3,2
NISP,NA,pollen,46017,NA,Vascular plants,pollen,Tamarindus-type indica,TRSH,12,2
NISP,NA,pollen,46018,NA,Vascular plants,pollen,Clematis hirsuta,UPHE,1,1
NISP,NA,pollen,46019,NA,Vascular plants,pollen,Cleome-type arabica,UPHE,1,1
NISP,NA,pollen,46020,NA,Vascular plants,pollen,Combretum-type paniculatum,TRSH,1,1
NISP,NA,pollen,46022,NA,Vascular plants,pollen,Launaea taraxacifolia,UPHE,2,1
NISP,NA,pollen,46023,NA,Vascular plants,pollen,Maerua crassifolia,TRSH,3,3
NISP,NA,pollen,46024,NA,Vascular plants,pollen,Pentzia monodiana,TRSH,1,1
NISP,NA,pollen,46025,NA,Vascular plants,pollen,Dialium guineense,TRSH,1,1
NISP,NA,pollen,46026,NA,Vascular plants,pollen,Heteromorpha-type,TRSH,1,1
NISP,NA,pollen,46028,NA,Vascular plants,pollen,Kedrostis-type,UPHE,2,2
NISP,NA,pollen,46029,NA,Vascular plants,pollen,Pancratium-type,UPHE,1,1
NISP,NA,pollen,46031,NA,Vascular plants,pollen,Pseudospondias microcarpa,TRSH,3,1
NISP,NA,pollen,46032,NA,Vascular plants,pollen,Sesbania sesban,UPHE,42,3
NISP,NA,pollen,46033,NA,Vascular plants,pollen,Sorindeia juglandifolia,TRSH,1,1
NISP,NA,pollen,46034,NA,Vascular plants,pollen,Allophylus/Protea,TRSH,58,4
NISP,NA,pollen,46035,NA,Vascular plants,pollen,Celtis/Holoptelea,TRSH,33,3
NISP,NA,pollen,46037,NA,Vascular plants,pollen,Hewittia scandens,UPHE,1,1
